biog_main.c_personid	biog_main.c_name_chn	kinship_codes.c_kinrel_chn	newkinship.c_kin_id	newkinship.c_name_chn	newkinship.c_notes
10598	王十朋	父	10597	王辅	
10598	王十朋	弟	18813	王寿朋	
10598	王十朋	弟	37341	王百朋	
10599	王闻诗	父	10598	王十朋	
10599	王闻诗	弟	10600	王闻礼	
10600	王闻礼	父	10598	王十朋	
10600	王闻礼	兄	10599	王闻诗	
10601	薛师谦	父	18781	薛扬祖	
10602	万勇	女儿	5172	万氏(王十朋母)	
10602	万勇	父	25235	万安	
10603	万世延	父	25237	万鸿	
10604	万庚	父	10603	万世延	
10605	万庠	父	10603	万世延	
10608	贾奭	子	10609	贾如规	
10608	贾奭	子	10610	贾如讷	
10608	贾奭	父	26980	贾靖	
10609	贾如规	父	10608	贾奭	
10609	贾如规	弟	10610	贾如讷	
10610	贾如讷	女儿	5173	贾氏(王十朋妻)	
10610	贾如讷	父	10608	贾奭	
10610	贾如讷	兄	10609	贾如规	
10612	林光朝	父	20128	林勉	
10612	林光朝	子	20148	林F	
10612	林光朝	子	43886	林同季	
10613	林成季	子	20125	林贯之	
10614	洪民师	子	10616	洪炎	
10614	洪民师	子	10617	洪刍	
10615	洪朋	父	10614	洪民师	
10615	洪朋	弟	10616	洪炎	
10615	洪朋	弟	10617	洪刍	
10616	洪炎	父	10614	洪民师	
10616	洪炎	兄	10615	洪朋	
10616	洪炎	弟	10617	洪刍	
10616	洪炎	弟	10618	洪羽	
10617	洪刍	父	10614	洪民师	
10617	洪刍	兄	10615	洪朋	
10617	洪刍	兄	10616	洪炎	
10618	洪羽	父	10614	洪民师	
10618	洪羽	兄	10616	洪炎	
10619	李若水	兄弟	1043	李若川	
10619	李若水	兄	1045	李若虚	
10619	李若水	兄	1047	李若谷	
10621	刘庚	子	10622	刘蒙	
10621	刘庚	父	20412	刘为	
10621	刘庚	子	20413	刘常	
10622	刘蒙	父	10621	刘庚	
10624	沉时升	子	1448	沉该	
10624	沉时升	子	1459	沉调	
10626	沉作宾	父	1448	沉该	
10631	史溥	父	10630	史著明	
10631	史溥	子	10632	史回	
10632	史回	父	10631	史溥	
10632	史回	子	10633	史宗简	
10633	史宗简	父	10632	史回	
10633	史宗简	子	10634	史扶	
10634	史扶	父	10633	史宗简	
10635	史孝孙	父	21535	史贲	
10636	史正辞	子	21537	史大同	
10637	史昭吉	父	10630	史著明	
10637	史昭吉	子	10638	史及	
10638	史及	女儿	5360	史氏(唐彦通妻)	
10638	史及	父	10637	史昭吉	
10639	史尧俟	弟	10640	史尧弼	
10640	史尧弼	兄	10639	史尧俟	
10640	史尧弼	弟	10641	史尧文	
10641	史尧文	兄	10640	史尧弼	
10643	史克恭	子	10645	史润	
10644	史南寿	父	21537	史大同	
10645	史润	父	10643	史克恭	
10645	史润	子	10646	史汝士	
10646	史汝士	子	21535	史贲	
10647	史似孙	子	10648	史尧辅	
10647	史似孙	父	21535	史贲	
10648	史尧辅	父	10647	史似孙	
10653	刘孝孙	父	10652	刘诲	
10653	刘孝孙	子	10654	刘汉	
10653	刘孝孙	子	10660	刘泾	
10654	刘汉	父	10653	刘孝孙	
10654	刘汉	子	10655	刘松材	
10655	刘松材	父	10654	刘汉	
10655	刘松材	子	10657	刘寔	
10657	刘寔	父	10655	刘松材	
10657	刘寔	子	10658	刘光祖	
10658	刘光祖	父	10657	刘寔	
10659	刘靖之	父	10658	刘光祖	
10660	刘泾	父	10653	刘孝孙	
10660	刘泾	子	10661	刘松老	
10661	刘松老	父	10660	刘泾	
10663	史守道	父	21540	史	
10667	杜式	父	10666	杜薳	
10667	杜式	子	10669	杜调	
10669	杜调	父	10667	杜式	
10669	杜调	子	10670	杜缜	
10670	杜缜	父	10669	杜调	
10671	杜师旦	父	10670	杜缜	
10672	杜师望	父	10670	杜缜	
10673	顾大陆	父	19380	顾复几	
10674	杜叔詹	父	10665	杜辇	
10674	杜叔詹	子	10675	杜遂良	
10675	杜遂良	子	1730	杜衍	
10675	杜遂良	父	10674	杜叔詹	
10676	杜振	父	3921	杜诜	
10676	杜振	女儿	5174	杜氏(席延昌妻)	
10676	杜振	子	10679	杜缋	
10677	席延昌	妻子	5174	杜氏(席延昌妻)	
10677	席延昌	兄弟	10678	席延年	
10678	席延年	兄弟	10677	席延昌	
10678	席延年	子	15705	席彦正	
10679	杜缋	父	10676	杜振	
10681	杜訢	父	1730	杜衍	
10681	杜訢	妻子	5175	张氏(杜訢妻)	
10682	董逌	子	1739	董棻	
10683	王从浩	子	386193	王居义	
10685	王本	子	10686	王登	
10686	王登	父	10685	王本	
10686	王登	妻子	385798	陈氏(陈珫女)	
10686	王登	子	1872	王师心	全元文第55册 page: 588
10686	王登	子	10687	王师醇	全元文第55册 page: 588
10686	王登	子	10690	王师德	全元文第55册 page: 588
10687	王师醇	父	10686	王登	
10688	王师古	女儿	5347	王氏(汪浩妻)	
10689	王象之	父	10688	王师古	
10689	王象之	父	10688	王师古	
10690	王师德	父	10686	王登	
10690	王师德	子	10697	王淮	
10691	王涣	父	1872	王师心	
10691	王涣	子	21040	王楷	
10692	王㳘	父	1872	王师心	
10693	王浤	父	1872	王师心	
10694	王注	父	1872	王师心	
10695	王汾	父	1872	王师心	
10697	王淮	父	10690	王师德	
10698	王机	父	10697	王淮	
10698	王机	子	10699	王俨	
10699	王俨	父	10698	王机	
10700	王佖	父	10721	王栋	
10700	王佖	子	386675	王奇	出处：全元文，第30册 P408。
10702	王师愈	父	23216	王景文	
10702	王师愈	母	135863	贾氏(王师愈母)	
10702	王师愈	妻子	135864	俞氏(王师愈妻)	
10703	吕本中	父	8099	吕好问	
10704	王瀚	父	10702	王师愈	
10704	王瀚	弟	10705	王汉	
10704	王瀚	兄	20528	王洽	
10704	王瀚	弟	39347	王治	
10705	王汉	父	10702	王师愈	
10705	王汉	兄	10704	王瀚	
10705	王汉	兄	20528	王洽	
10706	王柏	父	10704	王瀚	
10706	王柏	兄	10707	王桐	
10706	王柏	弟	10708	王相	
10707	王桐	父	10704	王瀚	
10707	王桐	弟	10706	王柏	
10708	王相	父	10704	王瀚	
10708	王相	兄	10706	王柏	
10711	时汝功	父	10712	时焕	
10711	时汝功	弟	10715	时汝翼	
10711	时汝功	子	45312	时鋹	
10711	时汝功	妻子	385864	邵氏(时汝功妻)	
10711	时汝功	子	385865	时鑑	
10711	时汝功	子	385866	时镇	
10711	时汝功	妻子	385994	邵氏(时汝功妻)	
10712	时焕	父	21020	时理	
10712	时焕	妻子	385993	曹氏(时焕妻)	
10713	时铸	父	10711	时汝功	
10713	时铸	弟	45312	时鋹	
10714	时镐	父	10715	时汝翼	
10714	时镐	弟	10716	时錡	
10714	时镐	子	10717	时泾	
10715	时汝翼	妻子	5176	邵氏(时汝翼妻)	
10715	时汝翼	兄	10711	时汝功	
10715	时汝翼	父	10712	时焕	
10716	时錡	兄	10714	时镐	
10716	时錡	父	10715	时汝翼	
10717	时泾	父	10714	时镐	
10719	王栻	父	10697	王淮	
10720	王植	妻子	5406	庄则	
10721	王栋	父	10697	王淮	
10721	王栋	子	10700	王佖	
10723	王济	子	10724	王炎泽	
10723	王济	父	28102	王卫道	
10723	王济	妻子	386581	叶氏(叶由庚女)	出处：全元文，第30册 P396。
10727	何基	兄	10728	何坚	
10727	何基	子	10729	何钦	
10728	何坚	弟	10727	何基	
10729	何钦	父	10727	何基	
10732	许觥	父	339506	许应龙	
10732	许觥	妻子	386519	韩氏(许觥妻)	出处：全元文，第30册 P332。
10737	黄伯信	子	10738	黄梦炎	
10737	黄伯信	父	339447	黄绍祖	
10737	黄伯信	弟	386228	黄伯恭	出处：全元文，第30册 P96，P97，P101；第29册 P288-290；第25册 P345。
10737	黄伯信	妻子	386241	宗氏(黄伯信妻)	出处：全元文，第30册 P96，P97，P101；第29册 P288-290；第25册 P345。
10737	黄伯信	女儿	386278	黄氏(黄伯信女)	出处：全元文，第30册 P96，P97，P101；第29册 P288-290；第25册 P345。
10737	黄伯信	女儿	386807	黄氏(黄伯信女)	出处：全元文，第30册 P96，P97，P101；第29册 P288-290；第25册 P345。
10737	黄伯信	子	386809	黄焕	出处：全元文，第30册 P96，P97，P101；第29册 P288-290；第25册 P345。
10738	黄梦炎	父	10737	黄伯信	
10738	黄梦炎	子	339448	黄堮	
10738	黄梦炎	弟	386237	黄焱	出处：全元文，第30册 P96，P97，P101；第25册 P345。
10738	黄梦炎	弟	386238	黄荧	出处：全元文，第30册 P96，P97，P101；第25册 P345。
10738	黄梦炎	母	386241	宗氏(黄伯信妻)	出处：全元文，第30册 P96，P97，P101；第25册 P345。
10738	黄梦炎	妻子	386242	陈氏(黄梦炎妻)	出处：全元文，第30册 P96，P97，P101；第25册 P345。
10738	黄梦炎	子	386243	黄垓	出处：全元文，第30册 P96，P97，P101；第25册 P345。
10738	黄梦炎	妻子	386244	方氏(黄梦炎妻)	出处：全元文，第30册 P96，P97，P101；第25册 P345。
10743	饶鲁	父	39058	饶炎	
10744	高士林	父	3450	高遵甫	
10744	高士林	子	11677	高公纪	
10744	高士林	妻子	44819	王氏(高士林妻)	
10745	高公绘	子	921	高世定	
10745	高公绘	父	10744	高士林	
10745	高公绘	弟	11677	高公纪	
10746	高本之	父	921	高世定	
10746	高本之	子	7260	高子莫	
10747	叶公济	父	23262	叶忽	
10748	叶光祖	妻子	5177	杜氏(叶光祖妻)	
10749	叶适	妻子	5178	高氏(叶适妻)	
10749	叶适	父	10748	叶光祖	
10750	姚阜	子	10751	姚孚	
10751	姚孚	父	10750	姚阜	
10751	姚孚	子	24355	姚孝全	
10752	姚颖	父	24355	姚孝全	
10753	姚元特	父	10752	姚颖	
10754	姚元哲	父	10752	姚颖	
10755	程珌	兄弟	27855	程子明	
10755	程珌	子	49098	程海	
10756	程洙	父	10755	程珌	
10756	程洙	子	15785	程彻	
10757	姚宏	父	2043	姚舜明	
10758	姚宽	父	2043	姚舜明	
10758	姚宽	弟	4056	姚宪	
10759	岳珂	父	4143	岳霖	
10761	郭绦	子	10762	郭印	
10762	郭印	父	10761	郭绦	
10762	郭印	子	46580	郭明复	
10764	包约	弟	10765	包扬	
10764	包约	弟	10766	包逊	
10765	包扬	兄	10764	包约	
10765	包扬	弟	10766	包逊	
10765	包扬	子	10767	包恢	
10766	包逊	兄	10764	包约	
10766	包逊	兄	10765	包扬	
10767	包恢	父	10765	包扬	
10769	包汝家	子	10770	包昂	
10770	包昂	父	10769	包汝家	
10770	包昂	子	10773	包履常	
10773	包履常	父	10770	包昂	
10793	虞公亮	子	4131	虞夷简	
10793	虞公亮	父	8170	虞允文	
10793	虞公亮	子	10794	虞刚简	
10794	虞刚简	父	10793	虞公亮	
10794	虞刚简	妻子	49661	赵氏(虞刚简妻)	
10795	赵雄	子	26156	赵昱	
10795	赵雄	母	50123	杨氏(赵雄母)	
10809	欧阳奕	父	1384	欧阳修	
10810	欧阳辨	父	1384	欧阳修	
10810	欧阳辨	子	3686	欧阳懋	
10811	欧阳安时	子	10812	欧阳新	
10812	欧阳新	父	10811	欧阳安时	
10812	欧阳新	子	10813	欧阳逢泰	
10813	欧阳逢泰	父	10812	欧阳新	
10813	欧阳逢泰	子	10814	欧阳龙生	
10822	程希甫	子	10823	程沂	
10823	程沂	父	10822	程希甫	
10823	程沂	子	10824	程植	
10824	程植	父	10823	程沂	
10824	程植	子	10825	程揆	
10825	程揆	父	10824	程植	
10826	程师夔	父	10825	程揆	
10827	范祖述	父	578	范百禄	
10827	范祖述	子	10828	范漼	
10828	范漼	父	10827	范祖述	
10828	范漼	妻子	43719	王氏(范漼妻)	
10829	范仲黼	父	10828	范漼	
10830	李石	父	19277	李嗣宗	
10830	李石	子	19278	李开	
10830	李石	弟	19763	李占	
10831	李心传	父	10832	李舜臣	
10831	李心传	子	20031	李献可	
10831	李心传	兄	20027	李道传	据宋史列传CBDB宋史分传#1615
10832	李舜臣	父	20010	李发	
10832	李舜臣	母	41128	某氏(李性传祖母)	
10832	李舜臣	妻子	46016	某氏(李舜臣妻)	
10838	蔡絛	父	1649	蔡京	
10838	蔡絛	兄	12036	蔡翛	
10839	曹彦纯	弟	10840	曹彦约	
10839	曹彦纯	弟	10841	曹彦继	
10839	曹彦纯	父	10860	曹兴宗	
10840	曹彦约	兄	10839	曹彦纯	
10840	曹彦约	弟	10841	曹彦继	
10840	曹彦约	父	10860	曹兴宗	
10840	曹彦约	妻子	45665	王氏(曹彦约妻)	
10841	曹彦继	兄	10839	曹彦纯	
10841	曹彦继	兄	10840	曹彦约	
10841	曹彦继	父	10860	曹兴宗	
10842	曹士况	父	10840	曹彦约	
10843	曹士规	父	10840	曹彦约	
10844	曹士冕	父	10840	曹彦约	
10845	陈篆	子	10846	陈准	
10846	陈准	父	10845	陈篆	
10847	陈秬	父	10846	陈准	
10847	陈秬	子	10849	陈畦	
10847	陈秬	子	26186	陈哇	
10848	陈秠	父	10846	陈准	
10848	陈秠	子	10850	陈畴	
10849	陈畦	父	10847	陈秬	
10850	陈畴	妻子	5179	曹柔美	
10850	陈畴	父	10848	陈秠	
10851	黄沙谿	子	10852	黄拱实	
10852	黄拱实	父	10851	黄沙谿	
10852	黄拱实	子	10853	黄寘能	
10853	黄寘能	父	10852	黄拱实	
10853	黄寘能	子	10854	黄可	
10854	黄可	父	10853	黄寘能	
10854	黄可	子	10855	黄武	
10854	黄可	子	18455	黄肇	
10855	黄武	父	10854	黄可	
10856	黄瓌	女儿	5304	黄惟淑	
10856	黄瓌	父	10855	黄武	
10858	曹充	子	10859	曹敦礼	
10858	曹充	兄弟	18464	曹通	
10859	曹敦礼	父	10858	曹充	
10859	曹敦礼	子	10860	曹兴宗	
10859	曹敦礼	子	18470	曹绍宗	
10860	曹兴宗	子	10839	曹彦纯	
10860	曹兴宗	子	10840	曹彦约	
10860	曹兴宗	子	10841	曹彦继	
10860	曹兴宗	父	10859	曹敦礼	
10861	萧A	子	10862	萧昇	
10862	萧昇	父	10861	萧A	
10862	萧昇	子	10863	萧中山	
10863	萧中山	父	10862	萧昇	
10863	萧中山	子	10864	萧固	
10864	萧固	父	10863	萧中山	
10864	萧固	子	10865	萧之敏	
10864	萧固	子	10869	萧之美	
10865	萧之敏	父	718	萧固	
10865	萧之敏	父	10864	萧固	
10865	萧之敏	弟	10869	萧之美	
10866	黄良弓	女儿	5180	黄德方	
10866	黄良弓	父	18503	黄敏	
10869	萧之美	妻子	5180	黄德方	
10869	萧之美	父	10864	萧固	
10869	萧之美	兄	10865	萧之敏	
10870	萧顗	父	10865	萧之敏	
10871	萧必简	父	10870	萧顗	
10872	李舜申	子	10873	李箎	
10873	李箎	父	10872	李舜申	
10873	李箎	子	10874	李知几	
10874	李知几	父	10873	李箎	
10875	李景范	父	10874	李知几	
10876	晁冲之	子	11	晁公武	
10876	晁冲之	子	10877	晁公休	
10876	晁冲之	子	10878	晁公遡	
10876	晁冲之	父	13544	晁端义	
10877	晁公休	弟	11	晁公武	
10877	晁公休	父	10876	晁冲之	
10877	晁公休	弟	10878	晁公遡	
10878	晁公遡	兄	11	晁公武	
10878	晁公遡	父	10876	晁冲之	
10878	晁公遡	兄	10877	晁公休	
10881	陈耆卿	父	14292	陈昺	
10881	陈耆卿	母	47932	姚氏(陈昺妻)	
10882	陈淳	父	83	陈恕	据宋史列传CBDB宋史分传#306
10883	陈诜	子	10884	陈俊卿	
10883	陈诜	子	10885	陈正卿	
10884	陈俊卿	父	10883	陈诜	
10884	陈俊卿	父	47923	陈诜	
10884	陈俊卿	母	47924	卓氏(陈诜妻)	
10884	陈俊卿	妻子	47925	聂氏(陈俊卿妻)	
10885	陈正卿	父	10883	陈诜	
10885	陈正卿	子	10886	陈审	
10885	陈正卿	子	10887	陈宇	
10886	陈审	父	10885	陈正卿	
10886	陈审	子	10888	陈均	
10887	陈宇	父	10885	陈正卿	
10888	陈均	父	10886	陈审	
10889	陈寔	父	10884	陈俊卿	
10889	陈寔	子	10894	陈址	
10890	陈守	父	10884	陈俊卿	
10890	陈守	弟	10891	陈定	
10891	陈定	父	10884	陈俊卿	
10891	陈定	兄	10890	陈守	
10891	陈定	弟	10892	陈宓	
10892	陈宓	父	10884	陈俊卿	
10892	陈宓	兄	10890	陈守	
10892	陈宓	兄	10891	陈定	
10892	陈宓	子	14994	陈圭	
10892	陈宓	妻子	47403	梁妙惠	
10893	陈宿	父	10884	陈俊卿	
10893	陈宿	妻子	47487	聂柔中	
10894	陈址	父	10889	陈寔	
10895	陈增	妻子	5385	赵汝偕	
10895	陈增	父	10893	陈宿	
10896	陈琰	父	10895	陈增	
10897	聂崇	子	10898	聂裕	
10898	聂裕	父	10897	聂崇	
10898	聂裕	子	10899	聂逖	
10899	聂逖	父	10898	聂裕	
10900	梁克家	子	10939	梁亿	
10900	梁克家	兄弟	20072	梁克俊	
10901	郑昭先	子	10902	郑逢辰	
10901	郑昭先	弟	12767	郑师申	
10901	郑昭先	妻子	51378	黄纯德	
10902	郑逢辰	父	10901	郑昭先	
10903	郑至	父	10902	郑逢辰	
10904	郑基	父	10902	郑逢辰	
10905	郑庾	父	10902	郑逢辰	
10908	郑沂	父	10909	郑昭嗣	
10908	郑沂	子	10910	郑	
10909	郑昭嗣	子	10908	郑沂	
10910	郑	父	10908	郑沂	
10911	郑起	父	10910	郑	
10911	郑起	父	51234	郑咸	
10914	罗起	子	35879	罗琢	
10915	罗点	父	35880	罗朝俊	
10915	罗点	母	52814	缪氏(罗朝俊妻)	
10916	罗愚	父	10915	罗点	
10918	留从效	兄	10917	留从愿	
10919	留仁譓	兄	10917	留从愿	
10921	留绍錤	父	10917	留从愿	
10921	留绍錤	子	10922	留丕式	
10921	留绍錤	子	10923	留耀卿	
10922	留丕式	父	10921	留绍錤	
10923	留耀卿	父	10921	留绍錤	
10923	留耀卿	子	10924	留寔	
10924	留寔	父	10923	留耀卿	
10924	留寔	子	10925	留铸	
10925	留铸	父	10924	留寔	
10925	留铸	子	10927	留正	
10927	留正	父	10925	留铸	
10927	留正	父	46116	留铸	
10927	留正	母	46117	郑氏(留正前母)	
10927	留正	母	46118	刘氏(留正生母)	
10927	留正	妻子	46119	徐氏(留正妻)	
10928	留恭	父	10927	留正	
10928	留恭	子	10932	留元刚	
10929	留筠	父	10927	留正	
10930	留?	父	10927	留正	
10931	留硕	父	10927	留正	
10932	留元刚	父	10928	留恭	
10932	留元刚	子	10933	留寀	
10932	留元刚	子	10934	留	
10933	留寀	父	10932	留元刚	
10934	留	父	10932	留元刚	
10935	留元英	父	10930	留?	
10936	留元圭	父	10930	留?	
10937	留元崇	父	10930	留?	
10938	梁南一	父	23570	梁杰	
10938	梁南一	母	135907	张氏(梁南一母)	
10938	梁南一	妻子	135908	张氏(梁南一妻)	
10939	梁亿	父	10900	梁克家	
10940	赵允成	妻子	5181	康氏(赵允成妻)	
10940	赵允成	父	10485	赵元佐	
10940	赵允成	子	16911	赵宗仁	
10940	赵允成	子	36597	赵宗颉	
10940	赵允成	子	10941	赵宗儒	据宋史列传CBDB宋史分传59
10940	赵允成	子	26396	赵宗鼎	据宋史列传CBDB宋史分传59
10941	赵宗儒	父	10940	赵允成	
10942	赵仲谈	父	16911	赵宗仁	
10943	赵宗荩	父	10502	赵允让	
10944	赵仲邮	父	10943	赵宗荩	
10945	赵	父	10944	赵仲邮	
10946	赵不敌	父	10945	赵	
10947	赵善绰	父	10946	赵不敌	
10948	赵汝腾	父	10947	赵善绰	
10949	赵崇堂	父	10948	赵汝腾	
10950	赵汝腴	父	10947	赵善绰	
10951	赵崇端	父	10950	赵汝腴	
10952	赵必曅	父	10949	赵崇堂	
10953	赵士晤	父	10499	赵仲忽	
10953	赵士晤	子	50317	赵不流	
10954	赵不猜	父	10953	赵士晤	
10955	赵善兰	女儿	5385	赵汝偕	
10955	赵善兰	父	10954	赵不猜	
10958	宋堂	子	10959	宋琳	
10959	宋琳	父	10958	宋堂	
10959	宋琳	子	10960	宋现	
10960	宋现	子	1562	宋棐	
10960	宋现	父	10959	宋琳	
10960	宋现	子	10961	宋椿	
10961	宋椿	兄	1562	宋棐	
10961	宋椿	父	10960	宋现	
10962	宋理	弟	10971	宋瑢	
10968	宋执中	兄	10974	宋执古	
10969	宋邦光	弟	10973	宋旅	
10969	宋邦光	妻子	121363	赵氏(宋邦光妻)	据宋史列传CBDB宋史分传151
10971	宋瑢	兄	10962	宋理	
10973	宋旅	兄	10969	宋邦光	
10974	宋执古	弟	10968	宋执中	
10975	宋钧	子	10976	宋应先	
10976	宋应先	父	10975	宋钧	
10978	林矩	子	10983	林天伦	
10980	林瀛	弟	10981	林岳	
10980	林瀛	弟	10982	林准	
10981	林岳	兄	10980	林瀛	
10981	林岳	弟	10982	林准	
10982	林准	兄	10980	林瀛	
10982	林准	兄	10981	林岳	
10983	林天伦	父	10978	林矩	
10983	林天伦	子	10984	林伯成	
10984	林伯成	父	10983	林天伦	
10984	林伯成	子	10985	林鸾	
10984	林伯成	子	11481	林方	
10984	林伯成	子	42470	林元晋	
10985	林鸾	父	10984	林伯成	
10985	林鸾	子	10986	林傅	
10986	林傅	女儿	5182	林氏(刘克永妻)	
10986	林傅	父	10985	林鸾	
10987	林希孔	父	10986	林傅	
10988	林天觉	子	10990	林伯京	
10988	林天觉	子	10991	林琪	
10988	林天觉	父	11447	林雱	
10988	林天觉	子	11574	林瑾	
10990	林伯京	父	10988	林天觉	
10991	林琪	父	10988	林天觉	
10991	林琪	子	10992	林崖	
10992	林崖	父	10991	林琪	
10993	李宗师	弟	10994	李宗雍	
10993	李宗师	子	20101	李敦正	
10993	李宗师	兄弟	27611	李宗颜	
10994	李宗雍	兄	10993	李宗师	
10995	李持正	子	10996	李尹仲	
10995	李持正	子	10997	李英仲	
10995	李持正	弟	20101	李敦正	
10995	李持正	子	20107	李夷仲	
10995	李持正	子	20108	李熙仲	
10996	李尹仲	父	10995	李持正	
10997	李英仲	父	10995	李持正	
10998	刘克永	妻子	5182	林氏(刘克永妻)	
10998	刘克永	父	10999	刘弥正	
10999	刘弥正	女儿	5339	刘氏(方采妻)	
10999	刘弥正	父	11003	刘夙	
10999	刘弥正	弟	11006	刘弥邵	
10999	刘弥正	妻子	52095	方氏(刘弥正妻)	
11000	刘克刚	兄	3595	刘克庄	
11000	刘克刚	父	10999	刘弥正	
11001	刘质甫	父	11000	刘克刚	
11003	刘夙	父	11002	刘炳	
11003	刘夙	弟	11004	刘朔	
11004	刘朔	父	11002	刘炳	
11004	刘朔	兄	11003	刘夙	
11005	刘弥恭	父	11003	刘夙	
11006	刘弥邵	兄	10999	刘弥正	
11006	刘弥邵	父	11003	刘夙	
11007	刘宬	父	11006	刘弥邵	
11008	刘兴甫	父	3596	刘克逊	
11009	刘起晦	父	11004	刘朔	
11010	刘起世	父	11004	刘朔	
